Anom_ID,Accident_Date,Accident_Time,Location,Geo_ID,Accident_Location,Classification_of_Accident,Initial_Impact_Type,Environment_Condition,Light,Road_Surface_Condition,Traffic_Control,Traffic_Control_Condition,No__of_Vehicles,No__of_Bicycles,No__of_Motorcycles,No__of_Pedestrians,Max_Injury,No__of_Injuries,No__of_Minimal,No__of_Minor,No__of_Major,No__of_Fatal,X,Y,Latitude,Longitude,ObjectId
18--5711,5/29/2018,12:34 PM,FISHER AVE @ MEADOWLANDS DR (0002120),2120,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366575.1155,5025045.568,45.36263195,-75.71144893,9971
18--5712,5/29/2018,12:58 PM,HIGHWAY 417 btwn HWY417 IC131 RAMP55 & HWY417 IC130 RAMP35 (__3ZA1MT),__3ZA1MT,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,358815.7983,5022978.318,45.34467164,-75.8107137,9972
18--5713,5/29/2018,2:20 PM,LEITRIM RD @ LIMEBANK RD (0012318),12318,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,369321.6299,5017960.093,45.29863104,-75.67731714,9973
18--5714,5/29/2018,2:20 PM,HIGHWAY 417 btwn HWY417 IC124 RAMP76 & HWY417 IC124 RAMP67 (__3ZA2R7),__3ZA2R7,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,4,0,0,0,,0,,,,,364216.2107,5027262.448,45.382783,-75.74129065,9974
18--5715,5/29/2018,2:37 PM,INNES RD btwn BANTREE ST & STAR TOP RD (__3ZA2XP),__3ZA2XP,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,374142.7645,5030663.667,45.41247328,-75.61407053,9975
18--5716,5/29/2018,2:39 PM,PLACE D'ORLEANS DR btwn CENTRUM BLVD & ST. JOSEPH BLVD (__3ZA2FM),__3ZA2FM,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,381991.48,5038014.892,45.47779191,-75.5126556,9976
18--5717,5/29/2018,2:56 PM,ISLAND PARK DR @ RICHMOND RD (0002125),2125,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,364130.6904,5028867.564,45.39723279,-75.74218961,9977
18--5718,5/29/2018,3:09 PM,CARLING AVE @ WOODROFFE AVE W (0011470),11470,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361767.6838,5025725.513,45.3691572,-75.77273158,9978
18--5719,5/29/2018,3:20 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP35 & HWY417 IC117 RAMP51 (__3ZA2YP),__3ZA2YP,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,369972.018,5031118.826,45.41696948,-75.66729033,9979
18--572,1/9/2018,8:44 PM,9TH LINE RD @ PANA RD (0001839),1839,02 - Intersection related,03 - P.D. only,03 - Rear end,03 - Snow,07 - Dark,03 - Loose snow,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,386424.8129,5014140.435,45.26248565,-75.45990355,9980
18--5720,5/29/2018,3:35 PM,DOW ST btwn ANDREW SIMPSON DR & OLD CARRIAGE CRT (__3ZA45J),__3ZA45J,04 - At/near private drive,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,385119.7683,5011412.289,45.23808966,-75.47697107,9981
18--5721,5/29/2018,3:40 PM,ALFRED ST @ MONTREAL RD (0009799),9799,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,370944.7055,5033530.597,45.43857828,-75.65453964,9982
18--5722,5/29/2018,3:42 PM,BANTON ST @ WALKLEY RD (0006399),6399,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,374247.4495,5028249.718,45.39074337,-75.61307315,9983
18--10807,10/15/2018,5:46 PM,PRINCE OF WALES DR @ MEADOWLANDS DR/HOG'S BACK (0001629),1629,03 - At intersection,03 - P.D. only,03 - Rear end,02 - Rain,01 - Daylight,02 - Wet,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367371.919,5025693.477,45.36839102,-75.70119678,910
18--5724,5/29/2018,3:48 PM,COOPER ST @ METCALFE ST (0006940),6940,02 - Intersection related,03 - P.D. only,99 - Other,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,367962.9145,5031178.979,45.41769497,-75.69295055,9985
18--5725,5/29/2018,4:10 PM,HIGHWAY 416 btwn HWY416 IC66 RAMP62 & HWY416 IC72 RAMP24 (__3ZAZMZ),__3ZAZMZ,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,359785.4089,5017167.943,45.29231428,-75.79898659,9986
18--5726,5/29/2018,4:20 PM,MERIVALE RD btwn VIEWMOUNT DR & COLONNADE RD (__3ZA33F),__3ZA33F,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,365273.6698,5022759.18,45.34217285,-75.72833982,9987
18--5727,5/29/2018,4:36 PM,HERON RD btwn HERON RD SPLIT & DATA CENTRE RD (__3ZA368),__3ZA368,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368919.0769,5026730.45,45.37758157,-75.6813129,9988
18--5728,5/29/2018,4:40 AM,HIGHWAY 417 btwn HWY417 IC124 RAMP55 & HWY417 IC124 RAMP65 (__3ZAZPV),__3ZAZPV,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,364517.6515,5027624.072,45.38601119,-75.73739802,9989
18--5729,5/29/2018,4:45 PM,HIGHWAY 417 btwn HWY417 IC127 RAMP25 & HWY417 IC126 RAMP51 (__3ZA2XA),__3ZA2XA,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,363183.2457,5025853.632,45.37019351,-75.75464642,9990
18--573,1/9/2018,9:00 AM,HWY417 IC118 RAMP67 btwn HWY417 IC118 RAMP64 & HIGHWAY 417 (__3ZAY9L),__3ZAY9L,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,369665.3032,5031162.388,45.41738993,-75.67120311,9991
18--5730,5/29/2018,4:47 PM,ELGIN ST @ NEPEAN ST (0006946),6946,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,00 - Unknown,2,0,0,0,,0,,,,,368029.7241,5031411.949,45.41978512,-75.69206709,9992
18--5731,5/29/2018,4:51 PM,ELGIN ST @ LAURIER AVE (0002232),2232,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,367948.5113,5031549.703,45.42103192,-75.69308705,9993
18--5732,5/29/2018,5:00 PM,QUEEN ELIZABETH DRWY btwn ARGYLE AVE & MCLEOD ST (__3ZA219),__3ZA219,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,368701.8528,5030784.161,45.41407543,-75.68356109,9994
18--5733,5/29/2018,5:04 PM,CONROY RD @ HUNT CLUB RD (0002257),2257,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,373763.5338,5025404.709,45.36519304,-75.61964993,9995
18--5734,5/29/2018,5:09 PM,BANKFIELD RD btwn HWY416 IC57 RAMP24 & HWY416 IC57 RAMP62 (__3ZA1XS),__3ZA1XS,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,1,0,02 - Minor,1,,1,,,364916.7785,5008142.092,45.21067922,-75.73466357,9996
18--5735,5/29/2018,5:14 PM,ALBION RD @ WYLDEWOOD ST (0009604),9604,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,3,0,0,0,,0,,,,,372292.6682,5023293.544,45.3463407,-75.63871225,9997
18--5736,5/29/2018,5:15 PM,HIGHWAY 417 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP35 (__3ZA2YQ),__3ZA2YQ,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,6,0,0,0,,0,,,,,369375.7061,5030984.47,45.41581588,-75.67492628,9998
18--5737,5/29/2018,5:17 PM,LAURIER AVE   W btwn LYON ST N & KENT ST (__3ZA3CQ),__3ZA3CQ,01 - Non intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,1,0,0,01 - Minimal,1,1,,,,367170.1249,5031077.928,45.41685686,-75.70309203,9999
18--5738,5/29/2018,5:20 PM,LEGGET DR @ SOLANDT RD (0011781),11781,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,350653.4694,5022879.737,45.34436566,-75.91487497,10000
18--61,1/2/2018,11:06 AM,PARKGLEN DR @ WOODROFFE AVE (0001099),1099,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,03 - Snow,01 - Daylight,05 - Packed snow,02 - Stop sign,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,362888.6882,5023126.512,45.34567962,-75.75872707,10001
18--610,1/10/2018,6:18 PM,REGIONAL ROAD 174 btwn OR174 IC105 RAMP35 & OR174 IC105 RAMP25 (__3ZA27E),__3ZA27E,01 - Non intersection,03 - P.D. only,03 - Rear end,04 - Freezing Rain,07 - Dark,06 - Ice,10 - No control,,2,0,0,0,,0,,,,,379552.1942,5037082.233,45.46966598,-75.54399359,10002
18--6100,6/7/2018,11:41 AM,MEADOWLANDS DR/TALLWOOD DR @ WOODROFFE AVE (0000095),95,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363056.6472,5022730.642,45.34210368,-75.75663054,10003
18--6101,6/7/2018,11:59 AM,EARL ARMSTRONG RD btwn LIMEBANK RD & BOWESVILLE RD (__3ZA6LB),__3ZA6LB,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,370242.7927,5016010.023,45.28099948,-75.66583035,10004
18--6102,6/7/2018,Unknown,HAWTHORNE AVE btwn COLONEL BY DR & MAIN ST (__3ZA2FX),__3ZA2FX,01 - Non intersection,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,00 - Unknown,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,368812.2525,5030551.162,45.4119689,-75.68218098,10005
18--6103,6/7/2018,12:07 PM,LONGFIELDS DR btwn BILL LEATHEM DR & WOODROFFE AVE (__4V7QOB),__4V7QOB,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,02 - Minor,1,,1,,,365484.452,5017142.967,45.29162051,-75.72633843,10006
18--6104,6/7/2018,3:10 PM,WOODROFFE AVE @ KNOXDALE RD/MEDHURST DR (0000519),519,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,363419.7711,5021826.291,45.33393615,-75.75210452,10007
18--6105,6/7/2018,3:26 PM,OLD PROSPECT RD btwn CLOVERDALE RD & LANSDOWNE RD N (__3ZA8Q4),__3ZA8Q4,04 - At/near private drive,03 - P.D. only,06 - SMV unattended vehicle,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,369548.5979,5034902.297,45.45105095,-75.67220227,10008
18--6106,6/7/2018,3:34 PM,ROCKDALE RD S @ HIGHWAY 417 (0004639),4639,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,395261.216,5022265.283,45.33450355,-75.3458461,10009
18--6107,6/7/2018,3:45 PM,HONEY GABLES DR @ RIVER RD (0012472),12472,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368021.7563,5016016.692,45.28126274,-75.69413719,10010
18--6108,6/7/2018,3:45 PM,CARLING AVE @ WOODROFFE AVE W (0011470),11470,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,361767.7881,5025725.665,45.36915856,-75.77273023,10011
18--6109,6/7/2018,3:56 PM,CLARENCE ST @ CUMBERLAND ST (0008412),8412,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,368212.698,5032607.588,45.4305265,-75.68957541,10012
18--611,1/10/2018,6:29 PM,ST. LAURENT BLVD @ COTE ST (0007705),7705,03 - At intersection,03 - P.D. only,02 - Angle,03 - Snow,07 - Dark,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371785.8361,5033226.3,45.43576028,-75.64383094,10013
18--6110,6/7/2018,4:17 PM,BOOTH ST @ CARLING AVE (0002135),2135,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367094.3157,5029106.927,45.39912912,-75.7043096,10014
18--6111,6/7/2018,4:30 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16 (__3ZA2Y4),__3ZA2Y4,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,366361.7071,5029463.2,45.40239957,-75.71362191,10015
18--6112,6/7/2018,4:45 PM,WEST HUNT CLUB RD btwn MOODIE DR & RICHMOND RD (__3ZA4YH),__3ZA4YH,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,357823.4502,5018446.51,45.30396976,-75.82386126,10016
18--6113,6/7/2018,4:51 PM,CARLING AVE @ PRESTON ST (0002161),2161,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,366829.8722,5028935.787,45.39761272,-75.70770856,10017
18--6114,6/7/2018,4:52 PM,ORMROD RD btwn ASHTON STATION RD & WORLEY ST (__3ZACC2),__3ZACC2,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,341276.4809,5002295.07,45.15968421,-76.03603864,10018
18--6115,6/7/2018,5:24 PM,COBOURG ST @ ST. PATRICK ST (0011483),11483,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,368802.5881,5033234.302,45.4361117,-75.68195582,10019
18--6116,6/7/2018,6:00 AM,DALMENY RD btwn NIXON DR & 2ND LINE RD (__3ZA3T8),__3ZA3T8,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,02 - Minor,1,,1,,,376619.1106,4998349.264,45.12146971,-75.58710921,10020
18--6117,6/7/2018,6:18 PM,HIGHWAY 417 btwn HWY417 IC122 RAMP61 & HWY417 IC121B RAMP16 (__3ZA2Y4),__3ZA2Y4,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,,0,,,,,366492.4574,5029507.449,45.4027862,-75.71194635,10021
18--6118,6/7/2018,7:00 AM,BOUNDARY RD btwn HWY417 IC96 RAMP16 & HWY417 IC96 RAMP15 (__3ZA3XX),__3ZA3XX,07 - Overpass or bridge,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,1,0,02 - Minor,1,,1,,,387406.4173,5023858.086,45.34980289,-75.44577813,10022
18--6119,6/7/2018,7:06 AM,BLAIR RD btwn LAURA PRIV & BEAVERPOND DR (__3ZBN93),__3ZBN93,01 - Non intersection,02 - Non-fatal injury,01 - Approaching,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,3,0,0,0,02 - Minor,1,,1,,,375297.8629,5032130.812,45.42555844,-75.59910479,10023
18--612,1/10/2018,6:41 AM,CAMERON ST @ REGIONAL RD 174 (0012883),12883,02 - Intersection related,03 - P.D. only,03 - Rear end,04 - Freezing Rain,07 - Dark,06 - Ice,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,389860.7739,5042617.565,45.518287,-75.41122025,10024
18--6120,6/7/2018,7:20 PM,FALLOWFIELD RD @ VIA PARK PL/275 W OF WOODROFFE AVE (0010154),10154,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,364847.1706,5017766.129,45.29728244,-75.7343869,10025
18--6121,6/7/2018,7:30 AM,LAFONTAINE AVE @ MCARTHUR AVE (0009806),9806,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,370949.7123,5032771.574,45.43174845,-75.65457764,10026
18--6122,6/7/2018,7:40 AM,ISLAND PARK DR @ PREMIER AVE (0005640),5640,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,363793.7103,5029071.574,45.39909691,-75.74646896,10027
18--6123,6/7/2018,8:15 AM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375578.8552,5031439.57,45.41931066,-75.59561374,10028
18--6124,6/7/2018,8:45 AM,BANK ST @ MITCH OWENS RD (0001640),1640,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,1,1,,,,377758.8439,5015947.604,45.27969802,-75.57004785,10029
18--6125,6/7/2018,9:04 PM,EASTWOOD PL @ MCARTHUR AVE (0004081),4081,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,05 - Dusk,01 - Dry,02 - Stop sign,00 - Unknown,2,0,0,0,,0,,,,,371052.3592,5032782.735,45.43183916,-75.65326441,10030
18--6126,6/7/2018,9:13 AM,ANTIGONISH AVE @ TRIM RD (0014879),14879,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,384943.9021,5038876.799,45.48521387,-75.47475695,10031
18--6127,6/7/2018,9:14 PM,KAKULU RD @ CASTLEFRANK RD (0003540),3540,03 - At intersection,03 - P.D. only,05 - Turning movement,02 - Rain,07 - Dark,02 - Wet,01 - Traffic signal,01 - Functioning,3,0,0,0,,0,,,,,352180.2261,5018499.544,45.30485029,-75.89581259,10032
18--6128,6/7/2018,9:15 AM,ST. JOSEPH BLVD @ TENTH LINE RD (0009163),9163,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,382891.0227,5038666.556,45.48355497,-75.50104783,10033
18--6129,6/7/2018,9:35 AM,BLAIR RD @ MEADOWBROOK RD (0004163),4163,02 - Intersection related,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375194.7344,5032311.57,45.42719518,-75.60039668,10034
18--613,1/10/2018,6:46 PM,HERON RD btwn JEFFERSON ST & TURN LANE (__3ZA3BI),__3ZA3BI,04 - At/near private drive,03 - P.D. only,02 - Angle,01 - Clear,07 - Dark,02 - Wet,10 - No control,,2,0,0,0,,0,,,,,372188.081,5027097.392,45.38057639,-75.63952804,10035
18--6130,6/7/2018,9:45 PM,BLACKBURN BYPASS @ INNES RD E (0009245),9245,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,379791.6711,5033781.655,45.4399442,-75.54143463,10036
18--6131,6/7/2018,9:46 AM,ALBERT ST @ KENT ST (OTTAWA) (0003136),3136,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,367221.5233,5031319.576,45.41902655,-75.70240476,10037
18--6132,6/8/2018,1:51 PM,2ND LINE RD @ OSGOODE MAIN ST (0005251),5251,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,376058.562,5001706.468,45.15173417,-75.59375505,10038
18--6133,6/8/2018,10:26 PM,BRITTANY DR btwn ST. LAURENT BLVD & COLEFORD PL (__3ZA8DK),__3ZA8DK,01 - Non intersection,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,371399.2631,5034359.469,45.44599293,-75.64861797,10039
18--6134,6/8/2018,10:27 AM,SPEEDWAY RD btwn SPRUCE RIDGE RD & END (__7JQ7KY),__7JQ7KY,01 - Non intersection,03 - P.D. only,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,1,0,0,0,,0,,,,,344802.0274,5010515.006,45.23346082,-75.99053765,10040
18--6135,6/8/2018,10:31 PM,ALBION RD @ BANK ST (0012409),12409,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,371946.872,5024129.465,45.35389522,-75.64301103,10041
18--6136,6/8/2018,11:00 AM,INNES RD @ PORTOBELLO BLVD (0009187),9187,02 - Intersection related,02 - Non-fatal injury,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,01 - Minimal,2,2,,,,385631.7175,5036892.702,45.46728363,-75.46628595,10042
18--6137,6/8/2018,11:17 AM,HWY 417 CASTLEFR IC139R61 @ KANATA AVE (0012625),12625,03 - At intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,1,0,0,1,02 - Minor,1,,1,,,351616.0627,5019224.795,45.31141411,-75.90293783,10043
18--6138,6/8/2018,11:54 PM,CARLING AVE WB btwn CORKSTOWN RD & HOLLY ACRES RD (__3ZA12H),__3ZA12H,01 - Non intersection,02 - Non-fatal injury,07 - SMV other,01 - Clear,07 - Dark,01 - Dry,10 - No control,,1,0,1,0,02 - Minor,1,,1,,,358137.872,5023465.533,45.3491075,-75.81931144,10044
18--6139,6/8/2018,11:55 AM,BLAIR RD @ INNES RD (0004165),4165,02 - Intersection related,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,375578.7277,5031439.622,45.41931114,-75.59561536,10045
18--614,1/10/2018,6:59 AM,BASELINE RD/HERON RD @ PRINCE OF WALES DR (0002345),2345,03 - At intersection,02 - Non-fatal injury,05 - Turning movement,01 - Clear,03 - Dawn,04 - Slush,01 - Traffic signal,01 - Functioning,2,0,0,0,02 - Minor,1,,1,,,366873.2418,5026438.377,45.3751378,-75.70746875,10046
18--6140,6/8/2018,11:56 AM,INDUSTRIAL AVE btwn RUSSELL RD & ST. LAURENT BLVD (__3ZA3R7),__3ZA3R7,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,4,0,0,0,,0,,,,,372551.8037,5030235.203,45.408774,-75.63445332,10047
18--6141,6/8/2018,12:15 PM,MERIVALE RD @ WOODFIELD DR/ROYDON PL (0009776),9776,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,365462.5336,5022298.495,45.33801136,-75.72598657,10048
18--6142,6/8/2018,12:17 PM,MCCORDICK RD @ ROGER STEVENS DR (0003719),3719,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,02 - Stop sign,01 - Functioning,2,0,0,0,,0,,,,,364681.6419,4998309.267,45.12222184,-75.73883608,10049
18--6143,6/8/2018,12:38 PM,MERIVALE RD @ CAPILANO DR/WITHROW AVE (0009820),9820,03 - At intersection,03 - P.D. only,05 - Turning movement,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,364642.2814,5024227.793,45.35544139,-75.73621807,10050
18--6144,6/8/2018,2:15 AM,MCARTHUR AVE @ VANIER PKWY (0004626),4626,02 - Intersection related,03 - P.D. only,04 - Sideswipe,01 - Clear,07 - Dark,01 - Dry,01 - Traffic signal,01 - Functioning,2,0,0,0,,0,,,,,370218.8869,5032690.468,45.43108744,-75.66392768,10051
18--6145,6/8/2018,2:20 PM,HIGHWAY 417 btwn HWY417 IC129 RAMP61 & TRANSIT (__3ZA2SI),__3ZA2SI,01 - Non intersection,03 - P.D. only,03 - Rear end,01 - Clear,01 - Daylight,01 - Dry,10 - No control,,2,0,0,0,,0,,,,,360803.0887,5023824.912,45.35213342,-75.78526031,10052
18--6146,6/8/2018,2:37 PM,MEADOWLANDS DR @ MERIVALE RD (0000625),625,03 - At intersection,03 - P.D. only,02 - Angle,01 - Clear,01 - Daylight,01 - Dry,01 - Traffic signal,02 - Not functioning,2,0,0,0,,0,,,,,364858.8072,5023725.642,45.35090459,-75.73351574,10053
