Datetime,Tweet Id,Text,Username,Dates,Time,Collision,Slow,Accident,Closure,Lane Reduction,Ramp
2020-02-24 22:05:34+00:00,1.23E+18,Saint Andrews West - bothways Hwy-138 between County Rd 43 and County Rd 18 closed after collision #Otttraffic,CNOttawaTraffic,2020-02-24,22:05,yes,no,no,yes,no,no
2020-02-24 21:50:26+00:00,1.23E+18,Ottawa - bothways Riverside Dr at Heron Rd collision #Otttraffic,CNOttawaTraffic,2020-02-24,21:50,yes,no,no,no,no,no
2020-02-24 21:47:01+00:00,1.23E+18,Ottawa - bothways Wellington St between Elgin and O'connor closed for protest #Otttraffic,CNOttawaTraffic,2020-02-24,21:47,no,no,no,yes,no,no
2020-02-24 21:25:23+00:00,1.23E+18,Ottawa - bothways Murray St at Cumberland St traffic lights out #Otttraffic,CNOttawaTraffic,2020-02-24,21:25,no,no,no,no,no,no
2020-02-24 21:20:08+00:00,1.23E+18,Ottawa - westbound Queensway at Maitland Ave collision #Otttraffic,CNOttawaTraffic,2020-02-24,21:20,yes,no,no,no,no,no
2020-02-24 21:18:21+00:00,1.23E+18,Ottawa - bothways Orleans Blvd at Lumberman Way collision #Otttraffic,CNOttawaTraffic,2020-02-24,21:18,yes,no,no,no,no,no
2020-02-24 21:17:01+00:00,1.23E+18,Ottawa - eastbound Hwy-174 before Montreal Rd collision #Otttraffic,CNOttawaTraffic,2020-02-24,21:17,yes,no,no,no,no,no
2020-02-24 21:16:08+00:00,1.23E+18,Ottawa - bothways Ogilvie Rd at Cummings Ave collision #Otttraffic,CNOttawaTraffic,2020-02-24,21:16,yes,no,no,no,no,no
2020-02-24 21:09:53+00:00,1.23E+18,Saint Andrews West - bothways Hwy-138 between Mcphail Rd and Wheeler Rd closed after collision #Otttraffic,CNOttawaTraffic,2020-02-24,21:09,yes,no,no,yes,no,no
2020-02-24 20:50:42+00:00,1.23E+18,Ottawa - bothways Innes Rd at Visineau pedestrian struck #Otttraffic,CNOttawaTraffic,2020-02-24,20:50,no,no,no,no,no,no
2020-02-24 20:49:37+00:00,1.23E+18,Ottawa - bothways Alta Vista Dr at Cunningham collision #Otttraffic,CNOttawaTraffic,2020-02-24,20:49,yes,no,no,no,no,no
2020-02-24 19:44:51+00:00,1.23E+18,Ottawa - westbound Queensway at Carling Ave/Kirkwood Ave collision #Otttraffic,CNOttawaTraffic,2020-02-24,19:44,yes,no,no,no,no,no
2020-02-24 19:31:52+00:00,1.23E+18,Ottawa - southbound Terry Fox Dr at Edgewater collision #Otttraffic,CNOttawaTraffic,2020-02-24,19:31,yes,no,no,no,no,no
2020-02-24 19:30:37+00:00,1.23E+18,Ottawa - westbound Carling Ave at Melroise reduced to one lane #Otttraffic,CNOttawaTraffic,2020-02-24,19:30,no,no,no,no,yes,no
2020-02-24 19:29:12+00:00,1.23E+18,Ottawa - bothways Wellington St at Metcalfe demonstration #Otttraffic,CNOttawaTraffic,2020-02-24,19:29,no,no,no,no,no,no
2020-02-24 19:25:09+00:00,1.23E+18,Ottawa - bothways St-Pierre between St-Joseph and Rocque closed for broken water main #Otttraffic,CNOttawaTraffic,2020-02-24,19:25,no,no,yes,yes,no,no
2020-02-24 19:23:16+00:00,1.23E+18,Ottawa - bothways Wellington St at Elgin St demonstration #Otttraffic,CNOttawaTraffic,2020-02-24,19:23,no,no,no,no,no,no
2020-02-24 19:22:04+00:00,1.23E+18,Ottawa - eastbound Innes Rd at Anderson Rd collision #Otttraffic,CNOttawaTraffic,2020-02-24,19:22,yes,no,no,no,no,no
2020-02-24 14:23:45+00:00,1.23E+18,Ottawa - bothways Leitrim Rd at Bowesville Rd vehicle in ditch #Otttraffic,CNOttawaTraffic,2020-02-24,14:23,no,no,yes,no,no,no
2020-02-24 14:00:40+00:00,1.23E+18,Ottawa - westbound Queensway before Eagleson collision #Otttraffic,CNOttawaTraffic,2020-02-24,14:00,yes,no,no,no,no,no
2020-02-24 13:32:14+00:00,1.23E+18,Ottawa - bothways Limebank Rd at Mitch Owens Rd collision #Otttraffic,CNOttawaTraffic,2020-02-24,13:32,yes,no,no,no,no,no
2020-02-24 13:31:43+00:00,1.23E+18,Gatineau - bothways Rte-105 Boulevard St-Joseph at St-Raymond collision #Otttraffic,CNOttawaTraffic,2020-02-24,13:31,yes,no,no,no,no,no
2020-02-24 13:30:56+00:00,1.23E+18,Ottawa - bothways Merivale Rd at Prince Of Wales Dr collision #Otttraffic,CNOttawaTraffic,2020-02-24,13:30,yes,no,no,no,no,no
2020-02-24 13:22:22+00:00,1.23E+18,Gatineau - eastbound Blvd Des Allumettieres at Samuel-Edey collision #Otttraffic,CNOttawaTraffic,2020-02-24,13:22,yes,no,no,no,no,no
2020-02-24 13:20:24+00:00,1.23E+18,Gatineau - southbound Alexandra Brg at Rue Laurier collision in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-24,13:20,yes,no,no,no,no,no
2020-02-24 13:15:42+00:00,1.23E+18,Gatineau - southbound Aut-5 at Aut-50/Rte-148/Exit 2 stalled truck #Otttraffic,CNOttawaTraffic,2020-02-24,13:15,no,no,no,no,no,no
2020-02-24 12:48:44+00:00,1.23E+18,Ottawa - southbound Lyon St N at Arlington collision #Otttraffic,CNOttawaTraffic,2020-02-24,12:48,yes,no,no,no,no,no
2020-02-24 12:36:38+00:00,1.23E+18,Gatineau - southbound Aut-5 after Rte-105/Boul St-Joseph/Exit 5 collision #Otttraffic,CNOttawaTraffic,2020-02-24,12:36,yes,no,no,no,no,no
2020-02-24 12:36:01+00:00,1.23E+18,Gatineau - bothways Boulevard La Vﾃｩrendrye at Aut-50/Autoroute De L'outaouais collision #Otttraffic,CNOttawaTraffic,2020-02-24,12:36,yes,no,no,no,no,no
2020-02-21 22:14:20+00:00,1.23E+18,Gatineau - eastbound Aut-50 at Blvd Montclair stalled vehicle #Otttraffic,CNOttawaTraffic,2020-02-21,22:14,no,no,no,no,no,no
2020-02-21 21:34:52+00:00,1.23E+18,Gatineau - northbound Portage Brg before Rue Laurier/Confederation Blvd collision CL #Otttraffic,CNOttawaTraffic,2020-02-21,21:34,yes,no,no,no,no,no
2020-02-21 21:14:02+00:00,1.23E+18,Gatineau - eastbound Aut-50 between Boul La Gappe/Exit 40 and Boul De La Vﾃｩrendrye/Exit 141 collision #Otttraffic,CNOttawaTraffic,2020-02-21,21:14,yes,no,no,no,no,no
2020-02-21 21:13:52+00:00,1.23E+18,Ottawa - bothways Mcarthur Ave near Vanier Pkwy collision #Otttraffic,CNOttawaTraffic,2020-02-21,21:13,yes,no,no,no,no,no
2020-02-21 21:10:18+00:00,1.23E+18,Gatineau - eastbound Aut-50 at Boul Lorrain/Exit 150 stalled vehicle #Otttraffic,CNOttawaTraffic,2020-02-21,21:10,no,no,no,no,no,no
2020-02-21 21:07:28+00:00,1.23E+18,Gatineau - westbound Blvd Maloney before Boulevard Grﾃｩber collision #Otttraffic,CNOttawaTraffic,2020-02-21,21:07,yes,no,no,no,no,no
2020-02-21 20:38:56+00:00,1.23E+18,Ottawa - westbound Catherine St at Oconnor St collision #Otttraffic,CNOttawaTraffic,2020-02-21,20:38,yes,no,no,no,no,no
2020-02-21 20:38:31+00:00,1.23E+18,Ottawa - bothways Bank St at Queen St collision #Otttraffic,CNOttawaTraffic,2020-02-21,20:38,yes,no,no,no,no,no
2020-02-21 20:28:58+00:00,1.23E+18,Ottawa - westbound Baseline Rd before Merivale Rd stalled vehicle in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-21,20:28,no,no,no,no,no,no
2020-02-21 20:13:30+00:00,1.23E+18,Ottawa - eastbound Isabella St between Oconnor St and Metcalfe fire #Otttraffic,CNOttawaTraffic,2020-02-21,20:13,no,no,yes,no,no,no
2020-02-21 19:51:20+00:00,1.23E+18,Ottawa - bothways Merivale Rd at W Hunt Club Rd collision #Otttraffic,CNOttawaTraffic,2020-02-21,19:51,yes,no,no,no,no,no
2020-02-21 19:50:52+00:00,1.23E+18,Ottawa - bothways Cyrville Rd near Innes Rd collision #Otttraffic,CNOttawaTraffic,2020-02-21,19:50,yes,no,no,no,no,no
2020-02-21 13:49:27+00:00,1.23E+18,Ottawa - bothways Abbeyhill Dr west of Eagleson collision #Otttraffic,CNOttawaTraffic,2020-02-21,13:49,yes,no,no,no,no,no
2020-02-21 13:21:34+00:00,1.23E+18,Ottawa - bothways Woodroffe Ave near Baseline Rd collision #Otttraffic,CNOttawaTraffic,2020-02-21,13:21,yes,no,no,no,no,no
2020-02-21 13:21:06+00:00,1.23E+18,Ottawa - southbound Vanier Pkwy south of Mcarthur Ave multi-vehicle collision #Otttraffic,CNOttawaTraffic,2020-02-21,13:21,yes,no,no,no,no,no
2020-02-21 13:13:03+00:00,1.23E+18,Ottawa - bothways Vanier Pkwy at Mcarthur Ave collision #Otttraffic,CNOttawaTraffic,2020-02-21,13:13,yes,no,no,no,no,no
2020-02-21 12:49:24+00:00,1.23E+18,Ottawa - bothways Bank St at Hunt Club Rd collision #Otttraffic,CNOttawaTraffic,2020-02-21,12:49,yes,no,no,no,no,no
2020-02-21 12:48:58+00:00,1.23E+18,Ottawa - bothways Montreal Rd at Borthwick collision #Otttraffic,CNOttawaTraffic,2020-02-21,12:48,yes,no,no,no,no,no
2020-02-21 12:03:22+00:00,1.23E+18,Gatineau - bothways Rue De Pointe Gatineau between Rue De La Baie and Boulevard Grﾃｩber flashing red lights #Otttraffic,CNOttawaTraffic,2020-02-21,12:03,no,no,no,no,no,no
2020-02-21 12:00:38+00:00,1.23E+18,Ottawa - eastbound Queensway at Bronson stalled vehicle in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-21,12:00,no,no,no,no,no,no
2020-02-21 11:02:50+00:00,1.23E+18,Gatineau - bothways Blvd Maloney at Rue Napolﾃｩon-Groulx flashing red lights #Otttraffic,CNOttawaTraffic,2020-02-21,11:02,no,no,no,no,no,no
2020-02-20 22:50:14+00:00,1.23E+18,Ottawa - bothways Bank St at Cecil collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:50,yes,no,no,no,no,no
2020-02-20 22:21:24+00:00,1.23E+18,Ottawa - bothways St Joseph Blvd at St-Jean St collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:21,yes,no,no,no,no,no
2020-02-20 22:20:47+00:00,1.23E+18,Ottawa - eastbound Innes Rd between Anderson Rd and Blackburn Byps (West) stalled vehicle in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-20,22:20,no,no,no,no,no,no
2020-02-20 22:10:38+00:00,1.23E+18,@RSwartz2013 Yes - S/B Old Richmond Rd closed at W Hunt Club,CNOttawaTraffic,2020-02-20,22:10,no,no,no,yes,no,no
2020-02-20 22:08:22+00:00,1.23E+18,Carleton Place - westbound Hwy-7 west of Tatlock Rd collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:08,yes,no,no,no,no,no
2020-02-20 22:01:44+00:00,1.23E+18,Ottawa -  Old Richmond south of Hunt Club closed after collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:01,yes,no,no,yes,no,no
2020-02-20 22:01:10+00:00,1.23E+18,Ottawa - bothways Tenth Line Rd at Innes Rd collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:01,yes,no,no,no,no,no
2020-02-20 22:00:47+00:00,1.23E+18,Ottawa - bothways Hazeldean Rd at Terry Fox Dr collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:00,yes,no,no,no,no,no
2020-02-20 22:00:27+00:00,1.23E+18,Ottawa - bothways Ogilvie Rd at St Laurent Blvd collision #Otttraffic,CNOttawaTraffic,2020-02-20,22:00,yes,no,no,no,no,no
2020-02-20 21:39:24+00:00,1.23E+18,Ottawa -  Old Richmond north of Stonehaven collision #Otttraffic,CNOttawaTraffic,2020-02-20,21:39,yes,no,no,no,no,no
2020-02-20 21:26:52+00:00,1.23E+18,Gatineau - northbound Rue Des Flandres at Boulevard De La Gappe fire #Otttraffic,CNOttawaTraffic,2020-02-20,21:26,no,no,yes,no,no,no
2020-02-20 20:58:36+00:00,1.23E+18,Cumberland - bothways Hwy-174 near East Shore Road medical emergency #Otttraffic,CNOttawaTraffic,2020-02-20,20:58,no,no,yes,no,no,no
2020-02-20 20:54:52+00:00,1.23E+18,Ottawa - eastbound Hwy-174 between Blair Rd and Montreal Rd collision #Otttraffic,CNOttawaTraffic,2020-02-20,20:54,yes,no,no,no,no,no
2020-02-20 20:45:19+00:00,1.23E+18,Ottawa - bothways Conroy Rd at Queensdale collision #Otttraffic,CNOttawaTraffic,2020-02-20,20:45,yes,no,no,no,no,no
2020-02-20 20:18:31+00:00,1.23E+18,Ottawa - bothways Alta Vista Dr at Dorian collision #Otttraffic,CNOttawaTraffic,2020-02-20,20:18,yes,no,no,no,no,no
2020-02-20 20:18:01+00:00,1.23E+18,Ottawa - bothways Heron Rd at Riverside Dr collision #Otttraffic,CNOttawaTraffic,2020-02-20,20:18,yes,no,no,no,no,no
2020-02-20 20:17:35+00:00,1.23E+18,Ottawa - westbound Queensway before Pinecrest Rd/Greenbank Dr disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-20,20:17,no,no,no,no,no,no
2020-02-20 19:52:02+00:00,1.23E+18,Ottawa - bothways Innes Rd near Blackburn Byps (West) collision #Otttraffic,CNOttawaTraffic,2020-02-20,19:52,yes,no,no,no,no,no
2020-02-20 14:20:21+00:00,1.23E+18,Ottawa - bothways Walkley Rd at Halifax collision #Otttraffic,CNOttawaTraffic,2020-02-20,14:20,yes,no,no,no,no,no
2020-02-20 14:19:50+00:00,1.23E+18,Ottawa - bothways Bankfield Rd at Prince Of Wales Dr collision #Otttraffic,CNOttawaTraffic,2020-02-20,14:19,yes,no,no,no,no,no
2020-02-20 14:16:18+00:00,1.23E+18,Ottawa - eastbound Queensway at Pinecrest Rd/Greenbank Dr stalled vehicle in the center lane #Otttraffic,CNOttawaTraffic,2020-02-20,14:16,no,no,no,no,no,no
2020-02-20 14:02:40+00:00,1.23E+18,Ottawa - westbound Queensway at Rochester St collision in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-20,14:02,yes,no,no,no,no,no
2020-02-20 13:50:47+00:00,1.23E+18,Ottawa - bothways Cyrville Rd at Meadowbrook collision #Otttraffic,CNOttawaTraffic,2020-02-20,13:50,yes,no,no,no,no,no
2020-02-20 13:38:26+00:00,1.23E+18,Ottawa -  Mccarthy between Plante and Southmore closed after collision #Otttraffic,CNOttawaTraffic,2020-02-20,13:38,yes,no,no,yes,no,no
2020-02-20 13:28:53+00:00,1.23E+18,Gatineau - westbound Aut-50 at Pont Des Draveurs collision off to right shoulder #Otttraffic,CNOttawaTraffic,2020-02-20,13:28,yes,no,no,no,no,no
2020-02-20 13:27:34+00:00,1.23E+18,Ottawa - bothways Prince Of Wales Dr near Heron Rd/Baseline Rd collision #Otttraffic,CNOttawaTraffic,2020-02-20,13:27,yes,no,no,no,no,no
2020-02-20 13:27:14+00:00,1.23E+18,Ottawa -  Mccarthy at Plante collision #Otttraffic,CNOttawaTraffic,2020-02-20,13:27,yes,no,no,no,no,no
2020-02-20 12:59:29+00:00,1.23E+18,Gatineau - bothways Rue Laurier at Rue Eddy collision #Otttraffic,CNOttawaTraffic,2020-02-20,12:59,yes,no,no,no,no,no
2020-02-20 12:40:21+00:00,1.23E+18,Ottawa -  Mccarthy Road north of Hunt Club Road collision #Otttraffic,CNOttawaTraffic,2020-02-20,12:40,yes,no,no,no,no,no
2020-02-20 12:34:01+00:00,1.23E+18,Gatineau - bothways Boulevard St-Renﾃｩ at Rue De Bﾃｩcancour collision #Otttraffic,CNOttawaTraffic,2020-02-20,12:34,yes,no,no,no,no,no
2020-02-20 12:32:58+00:00,1.23E+18,Gatineau - westbound Blvd Maloney at Rue Charpentier collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-20,12:32,yes,no,no,no,no,no
2020-02-20 12:06:47+00:00,1.23E+18,Ottawa - eastbound Hwy-417 east of Kinburn Side Rd vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-20,12:06,no,no,yes,no,no,no
2020-02-20 11:50:39+00:00,1.23E+18,Ottawa - southbound Bantree at Innes closed after collision #Otttraffic,CNOttawaTraffic,2020-02-20,11:50,yes,no,no,yes,no,no
2020-02-20 11:18:59+00:00,1.23E+18,Ottawa - southbound Aut-5 at Pont Macdonald Cartier Bridge stalled vehicle in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-20,11:18,no,no,no,no,no,no
2020-02-20 11:16:17+00:00,1.23E+18,Gatineau - westbound Aut-50 at Montﾃｩe Paiement/Exit 145 police activity #Otttraffic,CNOttawaTraffic,2020-02-20,11:16,no,no,no,no,no,no
2020-02-19 23:04:09+00:00,1.23E+18,Ottawa -  Castlefrank at Kakulu flashing red lights #Otttraffic,CNOttawaTraffic,2020-02-19,23:04,no,no,no,no,no,no
2020-02-19 22:35:37+00:00,1.23E+18,Gatineau - bothways Chemin Pink at Rue De La Brise collision #Otttraffic,CNOttawaTraffic,2020-02-19,22:35,yes,no,no,no,no,no
2020-02-19 21:57:43+00:00,1.23E+18,Ottawa - westbound Queensway at Metcalfe St/Catherine St collision in the right hand lane #Otttraffic,CNOttawaTraffic,2020-02-19,21:57,yes,no,no,no,no,no
2020-02-19 21:56:36+00:00,1.23E+18,Ottawa - bothways Woodroffe Ave between Knoxdale Rd/Medhurst Dr and W Hunt Club Rd collision #Otttraffic,CNOttawaTraffic,2020-02-19,21:56,yes,no,no,no,no,no
2020-02-19 21:50:47+00:00,1.23E+18,Ottawa - eastbound Rideau St after Charlotte St collision #Otttraffic,CNOttawaTraffic,2020-02-19,21:50,yes,no,no,no,no,no
2020-02-19 21:40:56+00:00,1.23E+18,Ottawa - westbound Queensway at Moodie Dr collision off to right shoulder #Otttraffic,CNOttawaTraffic,2020-02-19,21:40,yes,no,no,no,no,no
2020-02-19 21:30:03+00:00,1.23E+18,Ottawa - bothways Hamilton Side Rd between John Kennedy Way and Golden Line Rd vehicle fire #Otttraffic,CNOttawaTraffic,2020-02-19,21:30,no,no,yes,no,no,no
2020-02-19 21:23:48+00:00,1.23E+18,Ottawa - bothways St Laurent Blvd at Montreal Rd collision #Otttraffic,CNOttawaTraffic,2020-02-19,21:23,yes,no,no,no,no,no
2020-02-19 20:07:54+00:00,1.23E+18,Richmond - bothways Barnsdale between Eagleson and Twin Elm train crossing lights malfunctioning #Otttraffic,CNOttawaTraffic,2020-02-19,20:07,no,no,no,no,no,no
2020-02-19 19:58:17+00:00,1.23E+18,Gatineau - westbound Blvd Maloney at Boulevard Labrosse spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-19,19:58,no,no,no,no,no,no
2020-02-19 19:47:33+00:00,1.23E+18,Ottawa - bothways Laurier Ave at Lyon St collision #Otttraffic,CNOttawaTraffic,2020-02-19,19:47,yes,no,no,no,no,no
2020-02-19 14:52:32+00:00,1.23E+18,Ottawa -  Teron at March collision #Otttraffic,CNOttawaTraffic,2020-02-19,14:52,yes,no,no,no,no,no
2020-02-19 14:52:10+00:00,1.23E+18,Ottawa -  Kent at Gladstone collision #Otttraffic,CNOttawaTraffic,2020-02-19,14:52,yes,no,no,no,no,no
2020-02-19 13:57:47+00:00,1.23E+18,Ottawa - bothways Carling Ave at Richmond Rd traffic lights not working #Otttraffic,CNOttawaTraffic,2020-02-19,13:57,no,no,no,no,no,no
2020-02-19 13:49:10+00:00,1.23E+18,Ottawa - bothways Sunnycrest at Marson collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-19,13:49,yes,no,no,no,no,no
2020-02-19 13:22:06+00:00,1.23E+18,Gatineau - bothways Rte-105 Boulevard St-Joseph at Boulevard St-Raymond collision #Otttraffic,CNOttawaTraffic,2020-02-19,13:22,yes,no,no,no,no,no
2020-02-19 13:01:16+00:00,1.23E+18,Ottawa - bothways Robertson Rd at Moodie Dr collision #Otttraffic,CNOttawaTraffic,2020-02-19,13:01,yes,no,no,no,no,no
2020-02-19 12:59:00+00:00,1.23E+18,Gatineau - bothways Boulevard Labrosse at Boulevard De La Vﾃｩrendrye E collision #Otttraffic,CNOttawaTraffic,2020-02-19,12:59,yes,no,no,no,no,no
2020-02-19 12:58:11+00:00,1.23E+18,Ottawa - westbound Queensway at Island Park Dr collision in the left hand lane #Otttraffic,CNOttawaTraffic,2020-02-19,12:58,yes,no,no,no,no,no
2020-02-19 12:45:06+00:00,1.23E+18,Ottawa - eastbound Hwy-174 at Place D'orlﾃｩans Dr/Champlain St collision #Otttraffic,CNOttawaTraffic,2020-02-19,12:45,yes,no,no,no,no,no
2020-02-19 12:07:02+00:00,1.23E+18,Gatineau - bothways Rue Isabelle at Boulevard St-Raymond collision #Otttraffic,CNOttawaTraffic,2020-02-19,12:07,yes,no,no,no,no,no
2020-02-19 11:29:03+00:00,1.23E+18,Ottawa - eastbound Hwy-417 between Walkley Rd and Hunt Club Rd disabled bus #Otttraffic,CNOttawaTraffic,2020-02-19,11:29,no,no,no,no,no,no
2020-02-19 11:19:52+00:00,1.23E+18,Gatineau - westbound Aut-50 between Boul Labrosse/Exit 147 and Montﾃｩe Paiement/Exit 145 stalled vehicle #Otttraffic,CNOttawaTraffic,2020-02-19,11:19,no,no,no,no,no,no
2020-02-19 11:18:41+00:00,1.23E+18,Ottawa - bothways Hunt Club Rd at Conroy Rd collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-19,11:18,yes,no,no,no,no,no
2020-02-19 11:11:17+00:00,1.23E+18,Ottawa - eastbound Queensway between Hwy-7 and Carp Rd disabled vehicle #Otttraffic,CNOttawaTraffic,2020-02-19,11:11,no,no,no,no,no,no
2020-02-19 11:02:05+00:00,1.23E+18,Gatineau - bothways Rue De La Gravitﾃｩ at Rue De L'ﾃｩclipse burst water main #Otttraffic,CNOttawaTraffic,2020-02-19,11:02,no,no,no,no,no,no
2020-02-18 23:16:37+00:00,1.23E+18,Ottawa -  Orleans Blvd at St-Joseph Blvd traffic lights not working #Otttraffic,CNOttawaTraffic,2020-02-18,23:16,no,no,no,no,no,no
2020-02-18 22:47:56+00:00,1.23E+18,Dunrobin - bothways Dunrobin Rd south of Thomas A Dolan Pkwy vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-18,22:47,no,no,yes,no,no,no
2020-02-18 22:10:44+00:00,1.23E+18,Ottawa - westbound Queensway before Woodroffe Ave medical emergency #Otttraffic,CNOttawaTraffic,2020-02-18,22:10,no,no,yes,no,no,no
2020-02-18 21:32:59+00:00,1.23E+18,Ottawa - bothways Brian Coburn Blvd at Mer-Bleue Rd collision #Otttraffic,CNOttawaTraffic,2020-02-18,21:32,yes,no,no,no,no,no
2020-02-18 21:32:27+00:00,1.23E+18,Ottawa - bothways Bank St at Nepean St collision #Otttraffic,CNOttawaTraffic,2020-02-18,21:32,yes,no,no,no,no,no
2020-02-18 21:31:50+00:00,1.23E+18,Ottawa - bothways Alta Vista Dr at Heron Rd collision #Otttraffic,CNOttawaTraffic,2020-02-18,21:31,yes,no,no,no,no,no
2020-02-18 21:30:54+00:00,1.23E+18,Ottawa - eastbound Wellington St at Bank St one lane blocked #Otttraffic,CNOttawaTraffic,2020-02-18,21:30,no,no,no,yes,no,no
2020-02-18 21:23:50+00:00,1.23E+18,Ottawa - southbound Hwy-416 before Cr-43/Kemptville vehicle into centre median #Otttraffic,CNOttawaTraffic,2020-02-18,21:23,no,no,no,no,no,no
2020-02-18 21:21:31+00:00,1.23E+18,Ottawa - northbound Vanier Pkwy at Queen Mary St collision #Otttraffic,CNOttawaTraffic,2020-02-18,21:21,yes,no,no,no,no,no
2020-02-18 21:07:18+00:00,1.23E+18,Gatineau - eastbound Rte-148 at Montﾃｩe Berndt spun out vehicle #Otttraffic,CNOttawaTraffic,2020-02-18,21:07,no,no,no,no,no,no
2020-02-18 20:56:10+00:00,1.23E+18,Ottawa - eastbound Slater St near Bank St one lane blocked #Otttraffic,CNOttawaTraffic,2020-02-18,20:56,no,no,no,yes,no,no
2020-02-18 20:54:39+00:00,1.23E+18,Ottawa - northbound Hwy-416 north of W Hunt Club Rd vehicle roll-over #Otttraffic,CNOttawaTraffic,2020-02-18,20:54,no,no,yes,no,no,no
2020-02-18 20:48:10+00:00,1.23E+18,Ottawa - northbound Preston at Somerset stalled bus #Otttraffic,CNOttawaTraffic,2020-02-18,20:48,no,no,no,no,no,no
2020-02-18 20:41:24+00:00,1.23E+18,Venosta - bothways Rte-105 before Venosta collision #Otttraffic,CNOttawaTraffic,2020-02-18,20:41,yes,no,no,no,no,no
2020-02-18 20:30:43+00:00,1.23E+18,Ottawa - eastbound Queensway off ramp Eagleson collision #Otttraffic,CNOttawaTraffic,2020-02-18,20:30,yes,no,no,no,no,yes
2020-02-18 20:29:57+00:00,1.23E+18,Ottawa - bothways St Patrick St at Vanier Pkwy collision #Otttraffic,CNOttawaTraffic,2020-02-18,20:29,yes,no,no,no,no,no
2020-02-18 20:02:04+00:00,1.23E+18,Dunrobin - bothways Dunrobin Rd north of Thomas A Dolan Pkwy collision #Otttraffic,CNOttawaTraffic,2020-02-18,20:02,yes,no,no,no,no,no
2020-02-18 20:01:07+00:00,1.23E+18,Ottawa - bothways Hazeldean Rd east of Stittsville Main collision involving bus #Otttraffic,CNOttawaTraffic,2020-02-18,20:01,yes,no,no,no,no,no
2020-02-18 19:58:26+00:00,1.23E+18,Ottawa - bothways Bethany Ln near Elmridge Dr vehicle fire #Otttraffic,CNOttawaTraffic,2020-02-18,19:58,no,no,yes,no,no,no
