Datetime,Tweet Id,Text,Username,Dates,Time,Type,Slow,Accident,Closure,Lane Reduction,Ramp
2020-06-19 12:54:58+00:00,1273962477995376640,"Update: Carling E/B being closed at Davidson, motorists should use Herzberg and 417 as detour. #otttraffic",Ottawa_Traffic,2020-06-19,12:54:58,,,,Closure,,
2020-06-19 12:11:47+00:00,1273951612181020672,Update: Carling closed from Moodie to Davidson's Side Rd - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-19,12:11:47,Collision,,,Closure,,
2020-06-19 11:44:54+00:00,1273944845510377472,Carling closed from Grandview to Davidson - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-19,11:44:54,Collision,,,Closure,,
2020-06-19 10:30:50+00:00,1273926205327192065,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-19,10:30:50,,,,Closure,,Ramp
2020-06-19 07:22:03+00:00,1273878695522992128,(MTO) Incident Cleared: Highway 417 Westbound  at RICHMOND (IC 130)/BAYSHORE DR,Ottawa_Traffic,2020-06-19,07:22:03,,,,,,
2020-06-19 07:20:02+00:00,1273878190847598595,"Ramp closed from 174 E/B to Blair - construction. From 10pm Thursday, June 18 to 5am Friday, June 19. #otttraffic",Ottawa_Traffic,2020-06-19,07:20:02,,,,Closure,,Ramp
2020-06-19 06:22:03+00:00,1273863596406124544,(MTO) Highway 417 Westbound  at RICHMOND (IC 130)/BAYSHORE DR - Other. right lane and right shoulder blocked.,Ottawa_Traffic,2020-06-19,06:22:03,,,,Closure,,
2020-06-19 01:40:03+00:00,1273792629998866433,"174 W/B reduced to 1 lane from Tenth Line to Champlain - construction. From 10pm Thursday, June 18 to 5am Friday, June 19. #otttraffic",Ottawa_Traffic,2020-06-19,01:40:03,,,,,Lane Reduction,
2020-06-19 01:40:03+00:00,1273792628597968897,"174 eastbound reduced to 1 lane between Orléans Blvd and Champlain - construction. From 10pm Thursday, June 18 to 5am Friday, June 19. #otttraffic",Ottawa_Traffic,2020-06-19,01:40:03,,,,,Lane Reduction,
2020-06-18 22:32:03+00:00,1273745319147208706,(MTO) Incident Cleared: Highway 417 Westbound  at Highway 7 (IC 145),Ottawa_Traffic,2020-06-18,22:32:03,,,,,,
2020-06-18 20:12:03+00:00,1273710087757053953,(MTO) Highway 417 Westbound  at Highway 7 (IC 145) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-18,20:12:03,Collision,,,Closure,,
2020-06-18 19:04:12+00:00,1273693011130691586,"Ramp closed from 174 E/B to Blair - construction. From 10pm Thursday, June 18 to 5am Friday, June 19. #otttraffic",Ottawa_Traffic,2020-06-18,19:04:12,,,,Closure,,Ramp
2020-06-18 17:25:07+00:00,1273668074600902657,Merivale S/B reduced to 1 lane between Rosenthal &amp; Caldwell - collision. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-18,17:25:07,Collision,Slow,,,Lane Reduction,
2020-06-18 10:30:37+00:00,1273563764470710272,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-18,10:30:37,,,,Closure,,Ramp
2020-06-18 01:40:03+00:00,1273430241747271680,"Ramp closed from St-Joseph W/B to 174 E/B - construction. From 10pm Wednesday, June 17 to 5am Thursday, June 18. #otttraffic",Ottawa_Traffic,2020-06-18,01:40:03,,,,Closure,Lane Reduction,Ramp
2020-06-18 01:40:03+00:00,1273430240279363584,"Ramp closed from 174 E/B to Montreal/St-Joseph - construction. From 10pm Wednesday, June 17 to 5am Thursday, June 18. #otttraffic",Ottawa_Traffic,2020-06-18,01:40:03,,,,Closure,,Ramp
2020-06-17 22:40:03+00:00,1273384942618259458,"(PSPC) Macdonald-Cartier Bridge sidewalk east side closed - maintenance. Follow signed detour. From 7pm Wednesday, June 17 to 3am Thursday, June 18. #otttraffic",Ottawa_Traffic,2020-06-17,22:40:03,,,,Closure,Lane Reduction,
2020-06-17 22:40:02+00:00,1273384941162725376,"(PSPC) Macdonald-Cartier Bridge reduced to 2 lanes in each direction - maintenance. From 7pm Wednesday, June 17 to 3am Thursday, June 18. #otttraffic",Ottawa_Traffic,2020-06-17,22:40:02,,,,,Lane Reduction,
2020-06-17 21:56:03+00:00,1273373871048138752,(MTO) Incident Cleared: Highway 417 Eastbound  at MAITLAND AVE (IC 126),Ottawa_Traffic,2020-06-17,21:56:03,,,,,,
2020-06-17 21:26:03+00:00,1273366318918533120,(MTO) Highway 417 Eastbound  at MAITLAND AVE (IC 126) - Collision. 2 left lanes blocked.,Ottawa_Traffic,2020-06-17,21:26:03,Collision,,,Closure,,
2020-06-17 21:05:41+00:00,1273361194879987714,CORRECTION: Moodie N/B closed from Fitzgerald/Menten to Timm - collision. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-06-17,21:05:41,Collision,,,Closure,,
2020-06-17 20:59:42+00:00,1273359691310080000,Moodie N/B closed from Fitzgerald/Stafford to Timm - collision. OPS directing traffic. Duration unknown. Use other routes. #otttraffic,Ottawa_Traffic,2020-06-17,20:59:42,Collision,,,Closure,,
2020-06-17 19:55:45+00:00,1273343595064500224,Merivale S/B lane reductions at Burris - collision. OPS directing traffic. Duration unknown. #otttraffic,Ottawa_Traffic,2020-06-17,19:55:45,Collision,,,,Lane Reduction,
2020-06-17 17:44:03+00:00,1273310450667700227,(MTO) Incident Cleared: Highway 417 Eastbound Off-ramp at EXIT (IC113A) TO OTTAWA 174,Ottawa_Traffic,2020-06-17,17:44:03,,,,,,Ramp
2020-06-17 17:30:03+00:00,1273306927540379655,(MTO) Highway 417 Eastbound Off-ramp at EXIT (IC113A) TO OTTAWA 174 - Collision. left lane blocked.,Ottawa_Traffic,2020-06-17,17:30:03,Collision,,,Closure,,Ramp
2020-06-17 17:20:03+00:00,1273304412291846145,(MTO) Incident Cleared: Highway 417 Eastbound  at OTTAWA 174 WB (IC 113),Ottawa_Traffic,2020-06-17,17:20:03,,,,,,
2020-06-17 17:00:03+00:00,1273299379307319296,(MTO) Highway 417 Eastbound  at OTTAWA 174 WB (IC 113) - Collision. All lanes closed.,Ottawa_Traffic,2020-06-17,17:00:03,Collision,,,Closure,,
2020-06-17 13:30:21+00:00,1273246606859612160,(MTO) 417 W/B reduced to 1 lane between Anderson &amp; Walkley - maintenance. From  10am to 4pm today. #otttraffic,Ottawa_Traffic,2020-06-17,13:30:21,,,,,Lane Reduction,
2020-06-17 11:46:03+00:00,1273220359530184706,(MTO) Incident Cleared: Highway 417 Westbound  at PARKDALE AVE (IC 122),Ottawa_Traffic,2020-06-17,11:46:03,,,,,,
2020-06-17 11:22:03+00:00,1273214320009269248,(MTO) Incident Cleared: Highway 417 Eastbound  at ROCHESTER (IC 121B ),Ottawa_Traffic,2020-06-17,11:22:03,,,,,,
2020-06-17 11:20:03+00:00,1273213816122327041,(MTO) Highway 417 Eastbound  at ROCHESTER (IC 121B ) - Disabled Vehicle. 1 right lane blocked.,Ottawa_Traffic,2020-06-17,11:20:03,,,,Closure,,
2020-06-17 11:06:03+00:00,1273210292219101184,(MTO) Highway 417 Westbound  at PARKDALE AVE (IC 122) - Collision. left lane blocked.,Ottawa_Traffic,2020-06-17,11:06:03,Collision,,,Closure,,
2020-06-17 10:30:51+00:00,1273201432397840384,(MTO) Ramp periodically closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-17,10:30:51,,,,Closure,,Ramp
2020-06-17 02:40:03+00:00,1273082952486924289,"174 eastbound reduced to 1 lane between Orléans Blvd and Champlain - construction. From 11pm Tuesday, June 16 to 6am Wednesday, June 17. #otttraffic",Ottawa_Traffic,2020-06-17,02:40:03,,,,,Lane Reduction,
2020-06-17 01:40:03+00:00,1273067852724133888,"Ramp closed from 174 E/B to Blair - construction. From 10pm Tuesday, June 16 to 5am Wednesday, June 17. #otttraffic",Ottawa_Traffic,2020-06-17,01:40:03,,,,Closure,,Ramp
2020-06-17 01:40:02+00:00,1273067851180630017,"Ramp closed from St-Joseph W/B to 174 E/B - construction. From 10pm Tuesday, June 16 to 5am Wednesday, June 17. #otttraffic",Ottawa_Traffic,2020-06-17,01:40:02,,,,Closure,Lane Reduction,Ramp
2020-06-16 21:48:03+00:00,1273009470151503878,(MTO) Highway 417 Eastbound  at ST. LAURENT BLVD (IC 115) - Collision. 1 right lane blocked.,Ottawa_Traffic,2020-06-16,21:48:03,Collision,,,Closure,,
2020-06-16 21:46:03+00:00,1273008966692417542,(MTO) Incident Cleared: Highway 417 Eastbound  at ST. LAURENT BLVD (IC 115),Ottawa_Traffic,2020-06-16,21:46:03,,,,,,
2020-06-16 21:44:02+00:00,1273008460238598147,(MTO) Highway 417 Eastbound  at ST. LAURENT BLVD (IC 115) - Collision. 2 centre lanes blocked.,Ottawa_Traffic,2020-06-16,21:44:02,Collision,,,Closure,,
2020-06-16 21:10:01+00:00,1272999896036114437,River Rd N/B lane reduction at Mitch Owens - collision. OPS directing traffic. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-16,21:10:01,Collision,Slow,,,Lane Reduction,
2020-06-16 16:00:03+00:00,1272921892622684161,(MTO) Incident Cleared: Highway 417 Westbound Off-ramp at NICHOLAS (IC 118)/MANN AVE,Ottawa_Traffic,2020-06-16,16:00:03,,,,,,Ramp
2020-06-16 15:16:03+00:00,1272910821144788992,(MTO) Highway 417 Westbound Off-ramp at NICHOLAS (IC 118)/MANN AVE - Disabled Vehicle. right lane and right shoulder blocked.,Ottawa_Traffic,2020-06-16,15:16:03,,,,Closure,,Ramp
2020-06-16 12:30:12+00:00,1272869080261971968,(MTO) 417 E/B reduced to 1 lane between March Rd &amp; Hwy 7 - construction. From  9am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-06-16,12:30:12,,,,,Lane Reduction,
2020-06-16 12:16:08+00:00,1272865543637344256,Fallowfield reduced to 1 lane with alternating traffic at Hwy 416 - collision. OPS directing traffic. Duration unknown. Expect delays. #otttraffic,Ottawa_Traffic,2020-06-16,12:16:08,Collision,Slow,,,Lane Reduction,
2020-06-16 10:30:35+00:00,1272838978283151360,(MTO) Ramp closed between Richmond S/B and 417 W/B - construction. From 7am to 6pm today. #otttraffic,Ottawa_Traffic,2020-06-16,10:30:35,,,,Closure,,Ramp
2020-06-16 01:40:04+00:00,1272705468260106243,"Ramp closed between Montreal Rd E/B and 174 W/B - construction. From 10pm Monday, June 15 to 5am Tuesday, June 16. #otttraffic",Ottawa_Traffic,2020-06-16,01:40:04,,,,Closure,,Ramp
2020-06-16 01:40:03+00:00,1272705467073134593,"Ramp closed from 174 E/B to Blair - construction. From 10pm Monday, June 15 to 5am Tuesday, June 16. #otttraffic",Ottawa_Traffic,2020-06-16,01:40:03,,,,Closure,,Ramp
2020-06-16 01:40:03+00:00,1272705465651257346,"Ramp closed from St-Joseph W/B to 174 E/B - construction. From 10pm Monday, June 15 to 5am Tuesday, June 16. #otttraffic",Ottawa_Traffic,2020-06-16,01:40:03,,,,Closure,Lane Reduction,Ramp
2020-06-15 15:28:32+00:00,1272551574762598401,Trim closed between Brian Coburn and Navan Rd - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-15,15:28:32,Collision,,,Closure,,
2020-06-15 13:15:37+00:00,1272518122168254467,Bank closed from Wellington to Queen - broken watermain. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-15,13:15:37,,,Accident,Closure,,
2020-06-15 10:00:02+00:00,1272468905211113472,"Earl Armstrong closed from Bowesville to Limebank - construction. From Monday, June 15 to Saturday, August 15. #otttraffic",Ottawa_Traffic,2020-06-15,10:00:02,,,,Closure,,
2020-06-14 11:40:03+00:00,1272131685635809281,"(PSPC) Macdonald-Cartier Bridge sidewalk west side closed - maintenance. Follow signed detour. From 8am to 9pm on Saturday, June 13. #otttraffic",Ottawa_Traffic,2020-06-14,11:40:03,,,,Closure,,
2020-06-13 19:04:03+00:00,1271881034322280452,(MTO) Incident Cleared: Highway 417 Westbound  at CARLING AVE / KIRKWOOD AVE (IC 124),Ottawa_Traffic,2020-06-13,19:04:03,,,,,,
2020-06-13 19:00:03+00:00,1271880028184285184,(MTO) Highway 417 Westbound  at CARLING AVE / KIRKWOOD AVE (IC 124) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-13,19:00:03,Collision,,,Closure,,
2020-06-13 11:40:02+00:00,1271769294658043905,"(PSPC) Macdonald-Cartier Bridge sidewalk west side closed - maintenance. Follow signed detour. From 8am to 9pm on Saturday, June 13. #otttraffic",Ottawa_Traffic,2020-06-13,11:40:02,,,,Closure,,
2020-06-12 22:20:03+00:00,1271567971723460615,(MTO) Incident Cleared: Highway 417 Eastbound  at MAITLAND AVE (IC 126),Ottawa_Traffic,2020-06-12,22:20:03,,,,,,
2020-06-12 21:58:03+00:00,1271562435489562631,(MTO) Highway 417 Eastbound  at MAITLAND AVE (IC 126) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-12,21:58:03,Collision,,,Closure,,
2020-06-12 13:30:13+00:00,1271434632874151943,(MTO) 417 W/B reduced to 1 lane from Anderson to Hunt Club - construction. From 10am to 7pm today. #otttraffic,Ottawa_Traffic,2020-06-12,13:30:13,,,,,Lane Reduction,
2020-06-12 12:30:56+00:00,1271419713751580672,Russell S/B closed from St-Laurent to Southvale - collision. Duration unknown. Avoid area and use other routes. #otttraffic,Ottawa_Traffic,2020-06-12,12:30:56,Collision,,,Closure,,
2020-06-12 10:30:33+00:00,1271389418646110208,(MTO) 417 E/B lane reductions between Carling/Kirkwood and Parkdale - construction. From 7am to 5pm today. #otttraffic,Ottawa_Traffic,2020-06-12,10:30:33,,,,,Lane Reduction,
2020-06-12 09:30:32+00:00,1271374314571550726,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 6am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-06-12,09:30:32,,,,,Lane Reduction,
2020-06-12 01:40:03+00:00,1271255915501674496,"Ramp closed from Champlain northbound to 174 westbound - construction. From 10pm Thursday, June 11 to 5am Friday, June 12. #otttraffic",Ottawa_Traffic,2020-06-12,01:40:03,,,,Closure,Lane Reduction,Ramp
2020-06-12 01:40:03+00:00,1271255914054651905,"Ramp closed from Tenth Line S/B to 174 W/B - construction. From 10pm Thursday, June 11 to 5am Friday, June 12. #otttraffic",Ottawa_Traffic,2020-06-12,01:40:03,,,,Closure,Lane Reduction,Ramp
2020-06-11 16:52:03+00:00,1271123039191658497,(MTO) Incident Cleared: Highway 417 Eastbound  at MAITLAND AVE (IC 126),Ottawa_Traffic,2020-06-11,16:52:03,,,,,,
2020-06-11 16:38:03+00:00,1271119513963180038,(MTO) Highway 417 Eastbound  at MAITLAND AVE (IC 126) - Collision. both shoulders and left lane blocked.,Ottawa_Traffic,2020-06-11,16:38:03,Collision,,,Closure,,
2020-06-11 16:06:03+00:00,1271111462069690369,(MTO) Incident Cleared: Highway 417 Eastbound On-ramp at MAITLAND AVE (IC 126),Ottawa_Traffic,2020-06-11,16:06:03,,,,,,Ramp
2020-06-11 15:40:03+00:00,1271104920746426371,(MTO) Highway 417 Eastbound On-ramp at MAITLAND AVE (IC 126) - Disabled Vehicle. lane and right shoulder blocked.,Ottawa_Traffic,2020-06-11,15:40:03,,,,Closure,,Ramp
2020-06-11 13:31:09+00:00,1271072479272894464,Update: Jack Purcell closed from Elgin to Frank - construction. Follow signed detour. Access for local traffic maintained. Until June 19. #otttraffic,Ottawa_Traffic,2020-06-11,13:31:09,,,,Closure,,
2020-06-11 13:30:19+00:00,1271072272548331521,(MTO) 417 W/B reduced to 1 lane from Anderson to Hunt Club - construction. From 10am to 7pm today. #otttraffic,Ottawa_Traffic,2020-06-11,13:30:19,,,,,Lane Reduction,
2020-06-11 13:16:55+00:00,1271068900466311177,Correction: (PSPC) Alexandra Bridge S/B closed - construction. Follow signed detour. Pedestrians &amp; cyclists not affected. From 10am to 2pm today. #otttraffic,Ottawa_Traffic,2020-06-11,13:16:55,,,,Closure,Lane Reduction,
2020-06-11 13:00:03+00:00,1271064653020397568,Update: (PSPC) Alexandra Bridge closed - construction. Follow signed detour. Pedestrians &amp; cyclists not affected. From 10am to 2pm today. #otttraffic,Ottawa_Traffic,2020-06-11,13:00:03,,,,Closure,Lane Reduction,
2020-06-11 10:30:43+00:00,1271027072622833665,(MTO) 417 E/B lane reductions between Carling/Kirkwood and Parkdale - construction. From 7am to 5pm today. #otttraffic,Ottawa_Traffic,2020-06-11,10:30:43,,,,,Lane Reduction,
2020-06-11 10:01:35+00:00,1271019741772161027,Champlain Bridge closed   - collision. #otttraffic,Ottawa_Traffic,2020-06-11,10:01:35,Collision,,,Closure,,
2020-06-11 09:30:38+00:00,1271011954296066048,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 6am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-06-11,09:30:38,,,,,Lane Reduction,
2020-06-11 05:18:59+00:00,1270948624411824128,Island Park closed from Sir John A. Macdonald Parkway to Clearview - collision. #otttraffic,Ottawa_Traffic,2020-06-11,05:18:59,Collision,,,Closure,,
2020-06-11 01:40:03+00:00,1270893526298046465,"174 eastbound reduced to 1 lane between Orléans Blvd and Champlain - construction. From 10pm Wednesday, June 10 to 6am Thursday, June 11. #otttraffic",Ottawa_Traffic,2020-06-11,01:40:03,,,,,Lane Reduction,
2020-06-11 01:40:03+00:00,1270893525106909184,"Ramp closed from Champlain northbound to 174 westbound - construction. From 10pm Wednesday, June 10 to 5am Thursday, June 11. #otttraffic",Ottawa_Traffic,2020-06-11,01:40:03,,,,Closure,Lane Reduction,Ramp
2020-06-11 01:40:02+00:00,1270893523412365318,"Ramp closed between Tenth Line southbound and 174 westbound - construction. From 10pm Wednesday, June 10 to 5am Thursday, June 11. #otttraffic",Ottawa_Traffic,2020-06-11,01:40:02,,,,Closure,,Ramp
2020-06-10 19:38:03+00:00,1270802424874381318,(MTO) Incident Cleared: Highway 417 Westbound  at CARLING AVE / KIRKWOOD AVE (IC 124),Ottawa_Traffic,2020-06-10,19:38:03,,,,,,
2020-06-10 19:30:03+00:00,1270800412547977218,(MTO) Highway 417 Westbound  at CARLING AVE / KIRKWOOD AVE (IC 124) - Collision. left shoulder and left lane blocked.,Ottawa_Traffic,2020-06-10,19:30:03,Collision,,,Closure,,
2020-06-10 17:30:03+00:00,1270770213080924160,(MTO) Incident Cleared: Highway 417 Eastbound  at CLYDE AVE,Ottawa_Traffic,2020-06-10,17:30:03,,,,,,
2020-06-10 17:18:03+00:00,1270767193727348736,(MTO) Highway 417 Eastbound  at CLYDE AVE - Collision. both shoulders and left lane blocked.,Ottawa_Traffic,2020-06-10,17:18:03,Collision,,,Closure,,
2020-06-10 13:30:18+00:00,1270709880626823168,(MTO) 417 W/B reduced to 1 lane from Anderson to Hunt Club - construction. From 10am to 7pm today. #otttraffic,Ottawa_Traffic,2020-06-10,13:30:18,,,,,Lane Reduction,
2020-06-10 10:30:32+00:00,1270664638699638784,(MTO) 417 E/B lane reductions between Carling/Kirkwood and Parkdale - construction. From 7am to 5pm today. #otttraffic,Ottawa_Traffic,2020-06-10,10:30:32,,,,,Lane Reduction,
2020-06-10 10:00:02+00:00,1270656964327018496,(MTO) Ramp reduced to 1 lane from Nicholas S/B to 417 E/B -construction. #otttraffic,Ottawa_Traffic,2020-06-10,10:00:02,,,,,Lane Reduction,Ramp
2020-06-10 09:30:31+00:00,1270649533962358785,(MTO) 417 E/B reduced to 1 lane between Hunt Club and Anderson - construction. From 6am to 2:30pm today. #otttraffic,Ottawa_Traffic,2020-06-10,09:30:31,,,,,Lane Reduction,
2020-06-10 01:40:03+00:00,1270531137832615944,"Ramp closed from 174 westbound to Blair - construction. From 10pm Tuesday, June 9 to 5am Wednesday, June 10. #otttraffic",Ottawa_Traffic,2020-06-10,01:40:03,,,,Closure,,Ramp
